gvkey,fyear,revenue_mm,company_name
038403,2022,254.316,Semrush Holdings Inc
038403,2023,307.675,Semrush Holdings Inc
038403,2024,376.815,Semrush Holdings Inc
038403,2025,443.644,Semrush Holdings Inc
038447,2020,174.886,KnowBe4 Inc
038447,2021,246.298,KnowBe4 Inc
038465,2020,140.438,SkyWater Technology Inc
038465,2021,162.848,SkyWater Technology Inc
038465,2022,212.941,SkyWater Technology Inc
038465,2023,286.682,SkyWater Technology Inc
038465,2024,342.269,SkyWater Technology Inc
038465,2025,442.139,SkyWater Technology Inc
038485,2024,3.876,Zapata Quantum Inc
038491,2020,120.44,Kaltura Inc
038491,2021,165.016,Kaltura Inc
038491,2022,168.811,Kaltura Inc
038491,2023,175.172,Kaltura Inc
038491,2024,178.717,Kaltura Inc
038491,2025,180.854,Kaltura Inc
038590,2020,,Innoviz Technologies Ltd
038590,2021,5.466,Innoviz Technologies Ltd
038590,2022,6.026,Innoviz Technologies Ltd
038590,2023,20.876,Innoviz Technologies Ltd
038590,2024,24.268,Innoviz Technologies Ltd
038590,2025,55.089,Innoviz Technologies Ltd
038612,2022,0.0,Spectaire Holdings Inc
038612,2023,0.0,Spectaire Holdings Inc
038646,2020,607.643,UiPath Inc
038646,2021,892.252,UiPath Inc
038646,2022,1058.581,UiPath Inc
038646,2023,1308.072,UiPath Inc
038646,2024,1429.664,UiPath Inc
038646,2025,1610.572,UiPath Inc
038662,2020,93.486,Similarweb Ltd
038662,2021,137.668,Similarweb Ltd
038662,2022,193.234,Similarweb Ltd
038662,2023,218.019,Similarweb Ltd
038662,2024,249.913,Similarweb Ltd
038662,2025,282.6,Similarweb Ltd
038704,2020,,Thinkific Labs Inc
038704,2021,38.117,Thinkific Labs Inc
038704,2022,51.476,Thinkific Labs Inc
038704,2023,59.054,Thinkific Labs Inc
038704,2024,66.942,Thinkific Labs Inc
038704,2025,73.188,Thinkific Labs Inc
038708,2020,368.12,Zeta Global Holdings Corp
038708,2021,458.338,Zeta Global Holdings Corp
038708,2022,590.961,Zeta Global Holdings Corp
038708,2023,728.723,Zeta Global Holdings Corp
